Column1,property,gene_entrez_id,gene_symbol,beta_gene,beta_gene|class,slope_exc,slope_inh,pval_gene,pval_gene|class_anova,pval_int_anova,model1_aic,model2_aic,model3_aic,model4_aic,FDR_gene,FDR_gene|class_anova,FDR_int_anova,beta_gene_inh_only,pval_gene_inh_only,inh_only_aic,FDR_gene_inh_only,n_significant_0.1_g|c,n_significant_0.1_int
3049,rmp,75040,EFCAB10,0.034660944,1.36925336,0.801447069,1.777117155,0.915289455,0.000900491,0.215121793,226.0476892,218.085394,208.2002691,208.504859,0.966025288,0.054162534,0.865320755,1.777117155,0.001110024,146.1512571,0.061146469,10,2
3067,rmp,75740,EGFEM1,0.801899255,0.749079247,0.847451919,0.739776142,0.000138785,0.000137701,0.868524814,210.7487207,218.085394,204.4147486,206.384515,0.009824919,0.021351676,0.980773539,0.739776142,0.00037555,143.9780084,0.03777704,12,2
3068,rmp,353156,EGFL7,0.409077414,0.895033297,0.920423906,0.887045298,0.052340662,1.52E-05,0.93951995,222.0884589,218.085394,199.9041869,201.8978351,0.213596085,0.011726022,0.990636852,0.887045298,0.000283944,143.4137812,0.033178384,14,2
3078,rmp,114601,EHBP1L1,0.657522786,1.526534883,1.216644235,1.669878474,0.062642583,1.29E-05,0.505054871,222.4036596,218.085394,199.5771096,201.086886,0.235834015,0.011726022,0.916679505,1.669878474,0.000106723,141.4298657,0.020589276,13,3
3159,rmp,140580,ELMO1,0.234391691,0.67650034,0.031465713,0.732615941,0.203694081,0.000354736,0.282067989,224.3553208,218.085394,206.3299101,207.053228,0.454930442,0.034054556,0.877513713,0.732615941,0.000185475,142.5520847,0.025859471,11,1
3161,rmp,270162,ELMOD1,-0.74286706,-0.870059895,-0.741854454,-0.889625266,0.016683487,0.002313227,0.854904505,220.0165175,218.085394,210.0751315,212.0382354,0.114248672,0.077382184,0.978579515,-0.889625266,0.004350962,148.8506652,0.11573153,5,1
3190,rmp,225898,EML3,-1.726287969,-2.127798766,-6.421242611,-1.760597808,0.023207556,0.002418839,0.05689276,220.6244875,218.085394,210.1632725,208.1630552,0.13704979,0.079215491,0.852334018,-1.760597808,0.020404163,151.8214326,0.232597921,10,0
3199,rmp,338371,ENDOV,-2.177868489,-2.222420165,-2.37936283,-2.199098789,0.006262135,0.002464156,0.931572902,218.1773848,218.085394,210.1999022,212.191767,0.06679793,0.079470144,0.989406415,-2.199098789,0.006233799,149.5514548,0.136095053,9,0
3210,rmp,18606,ENPP2,-0.664361891,-0.688625988,-0.54729509,-0.814579558,0.009775739,0.003654086,0.558291895,219.0189072,218.085394,210.9749415,212.5968503,0.083896961,0.098058004,0.925398977,-0.814579558,0.015266819,151.2729766,0.199781181,3,0
3271,rmp,66366,ERGIC3,2.408949765,2.398988824,1.652876834,3.015125028,4.02E-05,0.002561689,0.372561971,208.276854,218.085394,210.2764712,211.3991911,0.005814399,0.081031675,0.889616488,3.015125028,0.006008613,149.4799776,0.135228868,1,0
3291,rmp,26379,ESRRA,-0.692877853,-1.028883517,-2.152701082,-0.94701179,0.040443094,0.001143802,0.310999447,221.6303426,218.085394,208.6776066,209.5450984,0.185225124,0.057464402,0.883859712,-0.94701179,0.004860786,149.0671151,0.122189297,13,2
3307,rmp,104156,ETV5,-0.920759342,-1.071409111,-0.594377574,-1.26998712,2.70E-05,0.00139923,0.333513873,207.48438,218.085394,209.0788565,210.0469948,0.004883543,0.063485083,0.885383175,-1.26998712,0.001607031,146.8874555,0.071196121,10,0
3370,rmp,66540,FAM107B,1.65198144,1.571469206,8.582852144,1.47979297,1.76E-06,0.000102724,0.028033334,201.9785889,218.085394,203.8190605,200.4947183,0.001106075,0.020229927,0.852334018,1.47979297,0.000334971,143.7474288,0.036639494,12,0
3392,rmp,67389,FAM132A,0.862364461,1.187702613,0.707599642,1.432224537,0.03019971,0.001308173,0.328140306,221.1043784,218.085394,208.9450112,209.8899604,0.158595658,0.061433836,0.885383175,1.432224537,0.001805404,147.1183444,0.074323525,11,1
3432,rmp,75906,FAM184A,1.30241169,1.199211889,-0.149103219,1.331279775,0.000224317,0.000294054,0.169801594,211.7007401,218.085394,205.9513264,205.8718876,0.012563823,0.031773463,0.853367841,1.331279775,1.00E-04,141.2970877,0.020589276,10,0
3438,rmp,381217,FAM189A2,-0.690147885,-1.434977308,-3.31458422,-1.376424235,0.15563196,0.002466764,0.464560175,223.9328978,218.085394,210.2019887,211.6118164,0.393919202,0.079470144,0.906620074,-1.376424235,0.005007525,149.1251389,0.123249037,14,1
3448,rmp,268354,FAM19A2,-0.36640154,-0.380101334,-0.198047627,-0.511081319,0.009295121,0.003399183,0.212567527,218.9240855,218.085394,210.8330633,211.1186386,0.081885587,0.093477539,0.865320755,-0.511081319,0.002884697,148.0442077,0.094801639,13,6
3449,rmp,106014,FAM19A5,-0.070108574,-0.829688274,-0.609333619,-0.9589374,0.751978191,0.001559484,0.499445889,225.9542672,218.085394,209.2943034,210.7910438,0.8841265,0.065146706,0.916679505,-0.9589374,0.004513313,148.9222777,0.117822242,3,0
3478,rmp,224093,FAM43A,-0.689771617,-0.798058495,-1.200560308,-0.738625524,0.005377148,0.000433879,0.467824475,217.8876563,218.085394,206.7356367,208.1540434,0.061613268,0.03757205,0.908059874,-0.738625524,0.003171837,148.2308955,0.097861632,13,3
3481,rmp,212943,FAM46A,0.637559017,0.74697824,0.956662217,0.743569495,3.76E-06,0.000167806,0.885116556,203.5103979,218.085394,204.8160265,206.7929922,0.001528896,0.023021469,0.98313358,0.743569495,0.000206926,142.7737863,0.027513957,8,0
3482,rmp,76820,FAM49A,-0.89883814,-0.906250408,-0.943973544,-0.900711543,0.006027055,0.002681131,0.960249866,218.1047091,218.085394,210.366307,212.3635662,0.065408175,0.08204665,0.994863874,-0.900711543,0.006379047,149.5961744,0.136793298,3,0
3499,rmp,108958,FAM73B,-0.688760655,-0.787014382,-1.461338351,-0.718107573,0.018019572,0.003320931,0.401705043,220.1590232,218.085394,210.7873309,212.0114312,0.118957043,0.091946874,0.895955136,-0.718107573,0.013176418,150.9926743,0.188768766,13,0
3503,rmp,76886,FAM81A,-0.644856821,-0.643716542,-4.201869289,-0.575350736,1.75E-05,0.001106121,0.006135492,206.6109171,218.085394,208.6108282,202.325768,0.00350285,0.056723699,0.702085884,-0.575350736,0.004915891,149.0891114,0.122558239,14,1
3517,rmp,67030,FANCL,0.184381947,1.443875209,1.447274513,1.442291467,0.656226494,0.00218455,0.995902238,225.8506114,218.085394,209.9620523,211.9620232,0.827743345,0.077090617,0.999500622,1.442291467,0.014613641,151.1898666,0.196844112,7,0
3597,rmp,14137,FDFT1,0.218000545,1.222873675,1.06094827,1.270836955,0.446617071,0.000167056,0.770947623,225.4486202,218.085394,204.8069417,206.7134198,0.684562693,0.023021469,0.962128133,1.270836955,0.000751915,145.3728669,0.053135758,14,1
3598,rmp,110196,FDPS,1.040936546,1.506180072,0.910825877,1.840262395,0.007230407,2.54E-05,0.167160133,218.4499494,218.085394,200.9610989,200.8556945,0.071989329,0.012384533,0.853367841,1.840262395,3.56E-05,139.1878201,0.013274228,12,5
3613,rmp,14164,FGF1,0.962196744,0.799829815,1.703973524,0.789033947,0.000140228,0.003229048,0.705279516,210.7692712,218.085394,210.7322127,212.5743888,0.009840151,0.090221218,0.945339378,0.789033947,0.004413131,148.878404,0.116025215,11,0
3622,rmp,14180,FGF9,-0.126698676,-0.894828246,-0.768585497,-0.948646783,0.526294307,0.000130005,0.704342315,225.6360495,218.085394,204.2979421,206.1390632,0.747041791,0.021351676,0.944772063,-0.948646783,0.000920745,145.778066,0.057305099,14,3
3623,rmp,72514,FGFBP3,-1.748132812,-1.654428281,-1.578486413,-1.695284261,0.000628129,0.000498873,0.901127893,213.7302091,218.085394,207.0164252,208.9993949,0.020954803,0.040073947,0.986318319,-1.695284261,0.005526687,149.3173575,0.128702484,1,0
3666,rmp,14251,FLOT1,0.738337459,1.341153732,2.016535416,1.278740172,0.125352432,0.003667775,0.64409913,223.5816814,218.085394,210.9822735,212.7467911,0.35008922,0.098209513,0.937418813,1.278740172,0.009652284,150.3965051,0.160594733,13,0
3674,rmp,14260,FMN1,-0.819982385,-0.821041296,-0.35356547,-0.870183135,0.002657499,0.001092947,0.525466649,216.5369752,218.085394,208.5869367,210.1421143,0.042526955,0.056723699,0.916730361,-0.870183135,0.001057982,146.055478,0.059955854,13,0
3684,rmp,68655,FNDC1,1.270718925,1.094311044,3.455521814,1.093758513,2.78E-05,0.000558732,0.904023292,207.5428488,218.085394,207.2441077,209.228065,0.004927181,0.043177964,0.986318319,1.093758513,0.000592655,144.8956821,0.046012337,3,0
3721,rmp,666060,FRMPD1,-0.355171077,-0.826273679,0.734070937,-0.82786567,0.205072623,0.002875669,0.851633086,224.3656717,218.085394,210.5042683,212.4656699,0.456090478,0.084403659,0.978075978,-0.82786567,0.003148726,148.2165179,0.097772718,12,1
3723,rmp,333605,FRMPD4,0.719518019,0.69913038,-0.212174859,0.767573791,0.004085812,0.002582345,0.258840835,217.3632747,218.085394,210.2923071,210.8856023,0.053015693,0.081055095,0.87112343,0.767573791,0.001433938,146.6610571,0.066886277,13,0
3737,rmp,14337,FTL2,2.246192317,2.100935021,1.441546955,2.560410458,3.79E-05,0.002259883,0.402248002,208.1586205,218.085394,210.0290474,211.2549358,0.005756239,0.07720407,0.895955136,2.560410458,0.005096915,149.1596429,0.124896488,1,0
3764,rmp,59095,FXYD6,0.284256552,0.275645785,0.355826366,0.267649814,0.003544659,0.002259883,0.769796473,217.0909847,218.085394,210.029048,211.9345564,0.048861712,0.07720407,0.961654701,0.267649814,0.005638684,149.3564048,0.129936853,13,0
3780,rmp,56486,GABARAP,2.406110829,2.272547262,1.191338183,3.967523859,4.49E-05,0.002746256,0.05811159,208.4986981,218.085394,210.413593,208.4522629,0.005862332,0.082590619,0.852334018,3.967523859,0.001054267,146.0484602,0.059955854,5,0
3788,rmp,14394,GABRA1,-0.558122229,-0.531493308,-1.177799805,-0.508090919,0.001189337,0.000883396,0.41591641,214.9784993,218.085394,208.1619627,209.431732,0.028638079,0.053663028,0.897048058,-0.508090919,0.002145451,147.4599933,0.080579779,7,0
3789,rmp,14395,GABRA2,0.407092849,0.655568367,-0.782388484,0.857399265,0.063007143,0.001527143,0.004286641,222.4137802,218.085394,209.2526874,202.2527224,0.236562643,0.064695646,0.659711526,0.857399265,5.42E-05,140.048938,0.01521016,12,0
3794,rmp,14401,GABRB2,-0.824173046,-0.787059212,-1.25601544,-0.746858038,0.000627314,0.000429459,0.513283675,213.7276615,218.085394,206.7150267,208.2434847,0.020954803,0.037454957,0.916730361,-0.746858038,0.001692235,146.9899774,0.072772382,10,0
3796,rmp,14403,GABRD,-0.492300889,-0.430179217,-0.912656217,-0.405430815,0.000135533,0.000577828,0.352515177,210.7016347,218.085394,207.3115839,208.3578637,0.009734491,0.043551122,0.885383175,-0.405430815,0.001929472,147.2500227,0.077232283,13,3
3824,rmp,270049,GALNTL6,0.063220309,-0.97412659,-0.068433758,-1.240134081,0.700036262,0.000134791,0.033823235,225.9030446,218.085394,204.3713702,201.4026821,0.852231968,0.021351676,0.852334018,-1.240134081,8.73E-06,136.3024515,0.009461257,11,0
3826,rmp,14431,GAMT,1.14160099,1.546319917,1.839366137,1.406693731,0.00763327,8.58E-05,0.578057292,218.5525219,218.085394,203.452854,205.1114876,0.074087623,0.018710176,0.93014961,1.406693731,0.005298614,149.2352835,0.126641248,9,0
3829,rmp,14432,GAP43,0.387971202,0.582274033,0.658542905,0.566794914,0.030201845,0.000503932,0.827746892,221.1045066,218.085394,207.0367055,208.9844648,0.158595658,0.04021571,0.974988652,0.566794914,0.002619865,147.8544732,0.09101082,12,0
3856,rmp,227960,GCA,-0.82001657,-0.713901289,-0.831654666,-0.688836618,6.44E-05,0.002841324,0.813189258,209.2204088,218.085394,210.4806141,212.4189971,0.006960084,0.083817503,0.97185397,-0.688836618,0.01101752,150.6505008,0.170616691,13,0
3889,rmp,328232,GFOD1,-1.160946226,-0.978812009,-0.393852413,-1.126801056,8.08E-05,0.001682433,0.320572469,209.6712624,218.085394,209.444905,210.3563281,0.0077637,0.067352483,0.884428466,-1.126801056,0.001289354,146.4496283,0.06374037,10,0
3914,rmp,215751,GINM1,1.334247774,1.314327111,1.792263634,1.165573404,0.000653711,0.000267715,0.428439229,213.8085102,218.085394,205.7617436,207.0698809,0.021500757,0.030837727,0.900312315,1.165573404,0.006997719,149.7756789,0.142062349,5,0
3961,rmp,100126819,GM10076,3.410054816,2.876418836,1.15952173,3.767199921,0.000199077,0.00168882,0.153081588,211.4643573,218.085394,209.4524212,209.200233,0.011892332,0.067387241,0.85327685,3.767199921,0.000821636,145.5503575,0.054624656,7,0
3963,rmp,100041953,GM10094,3.842570279,3.585805419,0.917282631,4.597253276,1.79E-06,9.49E-05,0.048397251,202.010122,218.085394,203.6587569,201.360223,0.001106075,0.019987152,0.852334018,4.597253276,1.04E-05,136.6671649,0.009461257,7,0
3967,rmp,19034,GM10123,3.478584864,3.249656313,0.787208983,3.77246471,0.000577199,0.00056685,0.198468481,213.5642482,218.085394,207.273074,207.4485893,0.019908462,0.043257769,0.858152286,3.77246471,0.000248016,143.1403461,0.030200551,2,0
4020,rmp,667737,GM11652,-4.160796328,-3.590493139,-2.832762301,-4.458839782,7.40E-05,0.003076321,0.485831931,209.4969884,218.085394,210.6369713,212.101019,0.007457639,0.087643399,0.914793654,,,,,8,5
4037,rmp,667832,GM12231,-1.221839181,-2.724348379,-1.221647306,-3.206473741,0.149376503,0.001114962,0.28139922,223.8670331,218.085394,208.6267006,209.3464649,0.386908592,0.056723699,0.877513713,-3.206473741,0.000867248,145.6584163,0.055735135,13,4
4049,rmp,100504717,GM12709,-1.777404509,-2.597332832,-3.757704609,-2.426533849,0.034876919,0.000959172,0.550604532,221.3645666,218.085394,208.3263878,209.9333297,0.170967304,0.05536106,0.923104221,-2.426533849,0.005117647,149.1675568,0.124896488,12,1
4069,rmp,606530,GM13493,3.632297417,3.376293639,1.273591207,4.180766581,6.83E-05,7.68E-05,0.093975016,209.337313,218.085394,203.2278889,202.1331905,0.007127745,0.018147369,0.852334018,4.180766581,2.05E-05,138.0631751,0.011141979,7,0
4072,rmp,100038743,GM13629,-0.19914308,-0.554317306,-0.786111074,-0.530817173,0.21469008,0.000703827,0.633405078,224.4356697,218.085394,207.7071963,209.4562111,0.468150663,0.049107029,0.936370465,-0.530817173,0.00248167,147.7475791,0.088061237,14,0
4089,rmp,102633555,GM14051,-2.38775052,-2.502155108,-2.031021779,-2.667821405,0.007742375,0.002419933,0.723990542,218.5793495,218.085394,210.1641647,212.0265729,0.074620437,0.079215491,0.948265879,-2.667821405,0.006537623,149.6438255,0.138278853,11,1
4095,rmp,100043840,GM14150,2.786977968,2.511855126,1.483015624,2.856553395,0.000432645,0.000791467,0.399560204,212.9974817,218.085394,207.9421901,209.1591925,0.017194675,0.051131312,0.895955136,2.856553395,0.001057681,146.0549115,0.059955854,8,0
4198,rmp,100191011,GM17383,2.633219115,2.308717981,2.035372596,2.435124955,9.26E-06,0.000222513,0.750455995,205.3301904,218.085394,205.3877129,207.2761087,0.002691435,0.027914953,0.956526908,2.435124955,0.001745033,147.0509153,0.07340561,3,1
4203,rmp,100034739,GM17762,-2.06946659,-2.090942127,-1.469312555,-2.267566369,0.00294046,0.001098419,0.586126439,216.73186,218.085394,208.5968951,210.2698188,0.0443795,0.056723699,0.930432683,-2.267566369,0.002082953,147.4015218,0.07926186,12,4
4215,rmp,236737,GM1848,3.785255991,3.523445034,5.504304635,3.350979449,5.03E-07,2.46E-05,0.441582079,199.4336983,218.085394,200.9022497,202.2488749,0.000622824,0.012384533,0.903379485,3.350979449,0.000154171,142.177196,0.024573623,12,0
4243,rmp,100862012,GM21399,1.644808031,2.29401549,1.004567262,2.975021992,0.037731786,0.001844291,0.179214436,221.5060207,218.085394,209.6269967,209.6364471,0.178984111,0.070184022,0.853934029,2.975021992,0.001093872,146.1220251,0.060545018,11,2
4247,rmp,102639132,GM21885,-1.488280942,-1.379084067,-1.607971567,-1.252185688,0.001005698,0.001111457,0.671704335,214.6514044,218.085394,208.6204238,210.4222418,0.026126754,0.056723699,0.941616553,-1.252185688,0.02358877,152.0936703,0.251266016,9,0
4266,rmp,102634933,GM26871,-0.233773147,1.177586504,0.023594745,1.523744139,0.256762126,0.003079363,0.093388317,224.7029437,218.085394,210.6389146,209.5331322,0.518449736,0.087643399,0.852334018,1.523744139,0.000683141,145.1806894,0.050334871,7,1
4276,rmp,100040543,GM2830,-1.422509825,-2.36299383,-0.225082777,-2.467230789,0.086529537,0.002679962,0.53152846,222.9607974,218.085394,210.3654474,211.9335143,0.286011276,0.08204665,0.916955566,-2.467230789,0.002385074,147.6692113,0.086490697,13,2
4332,rmp,100041240,GM3226,3.165756347,2.821772656,1.38577287,3.45566863,0.00014827,0.000397273,0.198965335,210.8799998,218.085394,206.5581557,206.7377043,0.010002091,0.036467568,0.858152286,3.45566863,0.000293119,143.4780214,0.033908028,5,0
4357,rmp,102636348,GM33441,-0.690563429,-1.696998458,1.65391218,-2.175836755,0.218020027,0.002394501,0.014547187,224.4590427,218.085394,210.1433123,205.5564788,0.471906493,0.078842097,0.770206953,-2.175836755,0.000183734,142.532964,0.025859471,13,2
4358,rmp,102636427,GM33492,-1.796981502,-1.554835511,-1.412620655,-1.653463192,3.63E-05,0.001229569,0.796044203,208.0730212,218.085394,208.821655,210.7479422,0.005679327,0.059575536,0.966766505,-1.653463192,0.01086998,150.6246551,0.170101887,13,3
4371,rmp,102637112,GM34006,1.948362303,2.041598814,1.547913636,2.317626692,0.000695713,9.87E-05,0.445941559,213.9305918,218.085394,203.7381363,205.0971424,0.021979586,0.020229927,0.904081809,2.317626692,0.00051731,144.6225817,0.043322726,13,2
4374,rmp,102637387,GM34214,-1.453558822,-1.436054283,-1.038461273,-1.843829743,2.89E-05,0.001834873,0.358941603,207.620575,218.085394,209.616853,210.6882773,0.00504884,0.070184022,0.885383175,,,,,12,3
4410,rmp,100041907,GM3571,1.784487695,3.015279615,2.594242979,3.273999231,0.088868386,0.002482778,0.729947325,223.0061812,218.085394,210.2147561,212.0832782,0.290370362,0.079676478,0.9510113,,,,,11,3
4433,rmp,100042266,GM3756,2.47745079,2.200816015,0.233387624,2.822253903,0.000574578,0.001284366,0.08434596,213.5553121,218.085394,208.9084602,207.6216057,0.019874205,0.060922716,0.852334018,2.822253903,0.00025504,143.1968158,0.030732338,10,0
4435,rmp,100042319,GM3788,1.472336491,1.980032993,1.594991953,2.15527942,0.006799705,7.48E-05,0.573161096,218.3336194,218.085394,203.1728955,204.8226624,0.069532307,0.018147369,0.929471323,2.15527942,0.000464803,144.4073675,0.042165314,14,9
4445,rmp,100653392,GM4149,4.64109998,4.141446219,2.053980916,5.091897936,0.000187852,0.000470379,0.202954159,211.3493542,218.085394,206.8981625,207.1096687,0.011642981,0.039070261,0.860929698,5.091897936,0.000359029,143.8873145,0.03777704,11,0
4515,rmp,433326,GM5529,-0.885819203,-2.688106913,-1.387987682,-3.078109058,0.270496919,0.001162466,0.363974049,224.7787922,218.085394,208.7098618,209.8005483,0.531497933,0.057464402,0.885383175,-3.078109058,0.001189918,146.2897947,0.062400118,12,4
4526,rmp,434280,GM5607,1.143862753,1.009988327,45.29106027,0.999397296,3.91E-05,0.001786899,0.022576089,208.2242974,218.085394,209.5643515,205.8265388,0.005756239,0.069569479,0.842909714,0.999397296,0.002234011,147.5399569,0.083298292,6,1
