Column1,Gad2-IRES-Cre__L5__inh,Sst-IRES-Cre__L6__inh,Nos1-CreERT2|Sst-IRES-FlpO__L5-L6__inh,Oxtr-T2A-Cre__L5-L6__inh,Rbp4-Cre_KL100__L4__exc,Sim1-Cre_KJ18__L4-L6__exc,Chrna2-Cre_OE25__L5__inh,Tlx3-Cre_PL56__L4-L6__exc,Chrna2-Cre_OE25|Pvalb-T2A-Dre__L5-L6__inh,Chat-IRES-Cre-neo__L2/3__inh,Htr3a-Cre_NO152__L4__inh,Sst-IRES-Cre__L4__inh,Pvalb-IRES-Cre__L4__inh,Htr3a-Cre_NO152|Pvalb-T2A-Dre__L5-L6__inh,Vip-IRES-Cre__L6__inh,Vip-IRES-Cre__L5__inh,Penk-IRES2-Cre-neo__L5-L6__exc,Ndnf-IRES2-dgCre__L1__inh,Chrna2-Cre_OE25__L6__inh,Htr3a-Cre_NO152__L2/3__inh,Nos1-CreERT2__L1-L4__inh,Nr5a1-Cre__L4__exc,Pvalb-IRES-Cre__L6__inh,Ntsr1-Cre_GN220__L6__exc,Vip-IRES-Cre__L4__inh,Pvalb-IRES-Cre__L5__inh,Nkx2-1-CreERT2__L5-L6__inh,Chat-IRES-Cre-neo__L4__inh,Gad2-IRES-Cre__L1__inh,Vip-IRES-Cre__L1-L2/3__inh,Vipr2-IRES2-Cre__L1-L6__inh,Nkx2-1-CreERT2__L1-L4__inh,Scnn1a-Tg2-Cre__L4__exc,Sst-IRES-Cre__L1-L2/3__inh,Oxtr-T2A-Cre__L1-L4__inh,Rbp4-Cre_KL100__L5__exc,Htr3a-Cre_NO152__L5-L6__exc,Ctgf-T2A-dgCre__L6__exc,Vipr2-IRES2-Cre__L1-L6__exc,Nos1-CreERT2__L5-L6__inh,Htr3a-Cre_NO152__L6__inh,Scnn1a-Tg3-Cre__L2/3-L4__exc,Sst-IRES-Cre__L5__inh,Oxtr-T2A-Cre__L5-L6__exc,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre__L1-L4__inh,Esr2-IRES2-Cre__L5-L6__exc,Pvalb-IRES-Cre__L2/3__inh,Htr3a-Cre_NO152__L5__inh
664981,0.272750688,0.2747188,0,0.14516129,0.1875,0.416402449,0.269120175,0.368172609,0.213304449,0.455342151,0.193548387,0.181818182,0.259526179,0.369280357,0.403680263,0.600049588,0.32204375,0.203556971,0.175,0.237030078,0.171248777,0.453294079,0.161382181,0.45886366,0.420107536,0.27185625,0.397686539,0.25,0.218438716,0.384842135,0.282497917,0.362030078,0.162952841,0.173836132,0.18239188,0.240915418,0.222222222,0.213964917,0.176394477,0.193675368,0.260869565,0.126962266,0.219677768,0.284083451,0.570614101,0.123917905,0.227745423,0.1
664989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664995,0.009174312,0.008,0,0.016129032,0,0,0,0,0.016949153,0.027777778,0,0,0,0,0.026315789,0.010989011,0,0,0,0,0,0.008230453,0,0,0.014925373,0,0,0,0.016778523,0,0,0,0,0.0125,0,0.005755396,0,0.013333333,0,0,0,0,0.014285714,0.028169014,0,0,0,0
665000,0.143032078,0.1086797,0.560837293,0.032258065,0,0.040540541,0.087719298,0.074651848,0.149277202,0.434551561,0.299529104,0.090909091,0.094339623,0,0.078947368,0.083351236,0.175009994,0.275766346,0.139624063,0.266361311,0.123307564,0.032921811,0.063829787,0.092783505,0.098283022,0.094924252,0,0.198120313,0.138234986,0.22455129,0.102789992,0.112030078,0,0.05,0.094017094,0.064748201,0,0.054466167,0.046511628,0.154350809,0.300299591,0.05908344,0.141106339,0.084507042,0.152056618,0.254307863,0.075117371,0.033333333
665002,0.073914144,0.072,0,0.09008004,0,0.040540541,0.035087719,0.074651848,0.033898305,0.027777778,0.032258065,0,0.094339623,0.285714286,0.173288487,0.129174588,0.045454545,0.134615385,0.125,0.112030078,0.043478261,0.055905195,0.063829787,0.119432603,0.098283022,0.089839278,0.121920192,0.125,0.099848616,0.124731292,0.055555556,0.143280078,0.045454545,0.1,0.073375748,0.034532374,0,0.117233083,0,0.029411765,0.155867935,0.009345794,0.085714286,0.028169014,0,0.054054054,0.0657277,0.133333333
665004,0.032054433,0.0126797,0,0,0,0.027027027,0,0,0,0.197459013,0,0,0,0,0,0.010989011,0.172385511,0,0,0.201857238,0,0.02496333,0.021276596,0,0.014925373,0,0,0.776181671,0.003355705,0.083743344,0.027777778,0,0,0,0.039187714,0.040514221,0,0.084640654,0.023255814,0.029411765,0,0.06409328,0,0,0,0.219007779,0,0
665005,0.021406728,0.016,0,0.016129032,0,0.048445439,0.035087719,0.008695652,0.050847458,0.055555556,0.032258065,0,0,0,0,0.054945055,0.022727273,0.088172356,0.064624063,0.03125,0.017227853,0.031213837,0,0.020618557,0.029850746,0.054162179,0,0,0.016778523,0.03748297,0,0.03125,0,0.025,0.017094017,0.028179802,0,0.013333333,0.023255814,0,0,0.068429235,0.028571429,0.036407923,0,0,0.018779343,0
665008,0.147239159,0.0926797,0.05,0.064516129,0.0625,0.081081081,0.097981798,0.140608043,0.060762076,0.266248958,0.161290323,0.090909091,0.218584198,0,0.184210526,0.196975962,0.068181818,0.115384615,0.15,0.03125,0.065217391,0.076481327,0.085106383,0.135772423,0.074626866,0.111650688,0.076923077,0.375,0.180309287,0.081677349,0.111111111,0.21875,0.090909091,0.069812031,0.138204487,0.125794695,0,0.115599,0.093023256,0.029411765,0.173913043,0.065420561,0.05,0.181787191,0.058823529,0.054054054,0.101337852,0.086165417
665009,0.024464832,0.0366797,0.05,0.016129032,0,0.013513514,0.035087719,0.017391304,0.016949153,0,0,0,0.018867925,0,0,0.010989011,0.022727273,0.019230769,0.025,0,0,0.004115226,0,0.020618557,0,0.02293578,0,0,0.010067114,0.013422819,0,0.03125,0,0,0,0.011510791,0.111111111,0.033333333,0.023255814,0.029411765,0,0,0.021428571,0.028169014,0,0,0.023474178,0
665015,0.01529052,0.016,0,0,0,0.013513514,0.01754386,0.026086957,0,0.083333333,0.032258065,0.181818182,0.018867925,0,0,0.021978022,0.068181818,0.057692308,0,0,0,0.041152263,0,0.051546392,0.029850746,0.018348624,0,0,0.016778523,0.053691275,0.027777778,0,0,0.05,0.025641026,0.021582734,0.222222222,0.033333333,0.023255814,0,0,0.018691589,0.014285714,0.014084507,0,0,0.018779343,0
665017,0.046910856,0.08,0,0,0.255466428,0.013513514,0.045350219,0.065956196,0.033898305,0.027777778,0,0,0.018867925,0,0.052631579,0.010989011,0.022727273,0.019230769,0.025,0,0.010869565,0.037037037,0.140105585,0.072164948,0.029850746,0.068807339,0.076923077,0,0.030201342,0.064328607,0.071804514,0.09375,0.045454545,0.0375,0.025641026,0.0480465,0,0.033333333,0.023255814,0.058823529,0.224779348,0.009345794,0.075606875,0,0.152056618,0,0.03286385,0
665021,0.051238188,0.08,0.079248125,0.032258065,0.0625,0.104795777,0.11214592,0.153298753,0.033898305,0.127360069,0,0.090909091,0.037735849,0.226423214,0.026315789,0.028406181,0.058749148,0.289938761,0,0,0.080351276,0.046881965,0.140105585,0.041237113,0.191782166,0.117714578,0,0,0.057766172,0.081404584,0.055555556,0.03125,0.045454545,0.05,0.051282051,0.065941049,0,0.082265667,0.160625363,0.088235294,0,0.0708875,0.039892589,0,0,0.062754813,0.047746127,0
665024,0.141394475,0.098575425,0.1,0.032258065,0.422180469,0.054054054,0.073156579,0.153673264,0.136345663,0.071804514,0.18733403,0,0.256213508,0.142857143,0.105263158,0.043956044,0.163405104,0.115384615,0.175,0.130310156,0.140292289,0.17711518,0.226465025,0.109123325,0.113208396,0.132662129,0.230769231,0,0.11174447,0.067114094,0.027777778,0.226497735,0.045454545,0.107312031,0.122215453,0.156728639,0.111111111,0.178390931,0.106627035,0.058823529,0.086956522,0.009345794,0.092857143,0.152753381,0.093233088,0,0.103703231,0.066666667
665036,0.586530935,0.422052125,0.129248125,0.18959496,0.323120313,0.395226224,0.391927193,0.376083092,0.463387288,0.194444444,0.096774194,0.363636364,0.550375943,0.285714286,0.293945395,0.32615055,0.448974716,0.487304808,0.418872188,0.375,0.290813995,0.32859928,0.487761968,0.387305863,0.378206716,0.573851476,1.224985577,0.698120313,0.453979331,0.293032068,0.349582292,0.600900584,0.253861932,0.517932344,0.344142415,0.315544982,0.111111111,0.413964917,0.199650291,0.193675368,0.217391304,0.136308061,0.466724844,0.312252465,0.700405329,0.123917905,0.497591373,0.133333333
665037,0.092600826,0.28862755,0.4669925,0.032258065,0,0.051450742,0.070175439,0,0.064531439,0,0,0,0.226837129,0.63706166,0.148522531,0,0,0,0.221759118,0,0.032608696,0.031573767,0,0,0.098283022,0.062092877,0,0,0.028615695,0,0.120053558,0,0,0.086336132,0,0.024905312,0,0.038715699,0,0.105440074,0,0.061541706,0.125633676,0,0,0,0.022807423,0.257141517
665041,0.39209719,0.2633985,0.15,0.122338105,0.0625,0.177971959,0.416752412,0.277607065,0.283981144,0.111111111,0.290322581,0.181818182,0.380564623,0.369280357,0.320261184,0.328844093,0.289883807,0.314227885,0.368872188,0.442810156,0.197499185,0.225019342,0.234042553,0.429268639,0.35455056,0.291763819,0.352689423,0.573120313,0.414478723,0.273018121,0.083333333,0.51246074,0.181818182,0.321936094,0.276408974,0.239991349,0.287218056,0.380010854,0.236509884,0.235294118,0.449558696,0.163642757,0.310247054,0.199576408,0.269703677,0.232026014,0.259458509,0.3389975
665046,0.147078708,0.1853594,0.05,0.115643952,0.0625,0.202702703,0.133069518,0.167362962,0.206269915,0.127360069,0.064516129,0.090909091,0.113207547,0.142857143,0.131578947,0.171263324,0.126930966,0.25,0.189624063,0.09375,0.255346229,0.302899228,0.212765957,0.296207912,0.157984515,0.226225367,0.198843269,0.125,0.134546099,0.132583138,0.111111111,0.299530078,0.090909091,0.184436094,0.102564103,0.142229676,0.222222222,0.19169925,0.069767442,0.210880147,0.268257609,0.018691589,0.176820625,0.171407394,0.117647059,0.081081081,0.188951834,0.033333333
665047,0.115458372,0.1406797,0.1,0.112903226,0.0625,0.108108108,0.122807018,0.157999348,0.162456992,0,0.032258065,0.272727273,0.173017453,0.142857143,0.131578947,0.173130632,0.08147642,0.118652404,0.075,0.09375,0.071575679,0.147838735,0.127659574,0.221750258,0.128133769,0.144458042,0.076923077,0,0.142080034,0.142080034,0.111111111,0.224060156,0.181818182,0.107312031,0.086922436,0.131668741,0.111111111,0.161132833,0.069767442,0.311322426,0,0.074766355,0.104178304,0.14323838,0.117647059,0.027027027,0.115422359,0.033333333
665053,0.637939531,0.64138545,0.179248125,0.315886492,0.458740625,0.683602576,0.691834869,0.604959103,0.524149364,0.349582292,0.508222177,0.416814773,0.892897287,0.595703572,0.63407204,0.561498523,0.848632955,0.650609675,0.584055445,0.237030078,0.32876892,0.506818467,0.820991289,0.902988111,0.586039739,0.713963038,0.754906245,0.25,0.543958462,0.583366728,0.629991667,0.801930566,0.488858523,0.726428594,0.538434444,0.536373249,0.444444444,0.637766895,0.422556395,0.433967279,0.641516848,0.290605023,0.723214263,0.604574824,1.1166886,0.290672635,0.748895114,0.532575997
665055,1.39648985,1.568016802,2.340619145,1.11515346,0.996955295,1.416374928,1.522217431,1.836808245,1.425691855,0.185736126,0.335786804,0.758168182,1.218230631,0.77033106,1.80072282,0.526211312,2.229296391,0.837356006,0.579297072,1.397478526,1.093472718,1.415307066,1.39035492,1.538762961,1.555295824,1.297073387,1.021954017,1.431723132,0.536662865,0.73481867,0.968257747,1.124513515,0.636235431,2.143072823,0.614075687,1.469443232,1.985571995,1.220142101,1.451032145,1.584223604,0.750484347,1.260713875,1.233657849,1.563640544,2.028457311,2.014388369,1.482291796,1.207969095
665056,0.038486124,0.04,0,0.032258065,0.0625,0.034931926,0.052631579,0.034782609,0.043812924,0.055555556,0,0,0.018867925,0,0.052631579,0.10243877,0.113636364,0,0.11148579,0.09375,0.032608696,0.061728395,0.021276596,0.041237113,0.059701493,0.016444782,0.153846154,0.125,0.047550084,0.026845638,0.083333333,0,0.045454545,0.120548202,0.034188034,0.043165468,0,0.06,0.023255814,0,0,0.009345794,0.054178304,0.098591549,0.117647059,0,0.014084507,0
665057,0.117712089,0.128,0.129248125,0.073951008,0.1875,0.108108108,0.140350877,0.147826087,0.033898305,0.055555556,0.147902016,0,0.180848349,0.285714286,0.094341118,0.201536813,0.068181818,0.099421635,0.089624063,0.080780078,0.082445245,0.121748817,0.021276596,0.119432603,0.157984515,0.127315998,0.076923077,0.125,0.174244337,0.158288339,0.138888889,0.286560156,0.090909091,0.1125,0.085470085,0.10205009,0,0.115599,0.023255814,0.088235294,0.130434783,0.028037383,0.172642321,0.106830458,0.294117647,0.108108108,0.144389143,0.233333333
665063,0.009174312,0.008,0.05,0,0,0.096061141,0.035087719,0,0,0.055555556,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.004587156,0,0.125,0,0,0,0,0,0,0,0.001438849,0,0.006666667,0,0,0,0,0.014285714,0,0,0,0.009389671,0
665068,0.006116208,0.008,0.129248125,0,0.0625,0.027027027,0.01754386,0.026086957,0,0.099582292,0.032258065,0,0.018867925,0,0.052631579,0.010989011,0.022727273,0,0.025,0,0.054347826,0.016460905,0,0.010309278,0.014925373,0.013761468,0.076923077,0.125,0.010067114,0.006711409,0.027777778,0,0,0.0125,0.025641026,0.010071942,0,0.026666667,0.023255814,0.029411765,0,0,0.007142857,0.014084507,0.117647059,0,0.023474178,0.052832083
665071,0.089724312,0.1453594,0.129248125,0.064516129,0.161560156,0.054054054,0.080437939,0.100738804,0.13559322,0.138888889,0.258064516,0,0.113207547,0,0.225920066,0.160274313,0.159090909,0.126633894,0.1,0.0625,0.032608696,0.092942233,0.063829787,0.162421521,0.121939179,0.124632683,0,0,0.112388769,0.187919463,0.055555556,0.0625,0.045454545,0.0875,0.068376068,0.071589766,0,0.121132833,0.046511628,0.058823529,0.043478261,0.037383178,0.118464018,0.126760563,0.269703677,0.081081081,0.073168838,0.033333333
665072,0.003058104,0.008,0,0,0,0.027027027,0.035087719,0,0,0,0,0,0.018867925,0,0,0.010989011,0.022727273,0,0,0,0.010869565,0.016460905,0.021276596,0,0,0.004587156,0,0,0.003355705,0,0.027777778,0,0,0.0125,0.017094017,0.002877698,0,0,0,0.029411765,0,0,0,0,0,0,0.009389671,0
665073,0.479332874,0.4001564,0.30849625,0.559421708,0.385620313,0.422253251,0.60841579,0.297797744,1.317694366,0.959838031,0.481445565,0.272727273,0.35065967,0.714285714,0.684253371,0.693116984,0.38465483,0.445575481,0.587296327,0.53125,0.385975815,0.967493575,0.331594947,0.481234021,0.579845149,0.487542259,0.4296125,1.225919365,0.559739502,0.495645994,0.538853991,0.799020897,0.045454545,0.374060156,0.455059337,0.301375202,0.444444444,0.340010854,0.209302326,0.404555515,0.460215761,0.169812383,0.469689397,0.500967165,0.352941176,0.108108108,0.370186033,0.5169925
665077,0.46794,0.411333325,0.49534453,0.251370363,0.3125,0.342430405,0.475346272,0.339954239,0.337708687,0.222222222,0.096774194,0.379084091,0.421506604,0.369280357,0.357499013,0.287581593,0.422385511,0.40240024,0.364624063,0.25,0.356031386,0.287373264,0.407870745,0.283605928,0.308384748,0.425143707,0.705378846,0.323120313,0.444987049,0.28808599,0.055555556,0.586090234,0.045454545,0.486560156,0.24076859,0.278595773,0.222222222,0.381764417,0.283021512,0.274701471,0.217391304,0.089579089,0.450011629,0.278237852,0.352941176,0.243243243,0.474109551,0.305664167
665083,0.064220183,0.016,0.05,0.048387097,0,0.067567568,0.070175439,0.043478261,0.016949153,0,0.096774194,0,0.018867925,0,0.078947368,0.021978022,0.022727273,0.019230769,0.05,0.03125,0.010869565,0.028806584,0.021276596,0.030927835,0.044776119,0.04587156,0,0,0.020134228,0.026845638,0,0.03125,0,0.05,0.034188034,0.020143885,0,0.013333333,0.023255814,0,0.043478261,0.009345794,0.042857143,0.028169014,0,0,0.018779343,0.033333333
665085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665087,0.021406728,0.024,0.05,0.032258065,0.125,0.067567568,0.01754386,0.069565217,0.06779661,0.027777778,0.032258065,0,0.075471698,0,0.026315789,0.032967033,0.045454545,0,0.075,0,0.065217391,0.041152263,0.106382979,0.067886211,0.059701493,0.057729186,0.230769231,0,0.010067114,0.033557047,0.055555556,0.0625,0.090909091,0.0375,0.042735043,0.054079083,0.111111111,0.053333333,0.060115407,0.088235294,0.043478261,0.046728972,0.007142857,0.028169014,0,0.027027027,0.068474002,0.066666667
665094,1.425226017,1.510652063,2.043393836,1.023825603,1.452921287,0.757289592,1.723778544,1.053057215,1.156475846,1.034124067,1.459394393,1.264262781,1.32146131,0.797851786,1.77904727,1.510649165,1.487462974,1.848875469,1.55489697,1.343101182,1.168592617,0.793280288,1.331915833,1.203310183,1.368514335,1.299702603,1.661416618,1.12215999,1.565340737,1.198612037,0.907261829,1.550370924,0.697265909,1.411117308,1.286625129,1.104182422,1.129991667,1.560233973,0.921838559,1.875917458,1.484940487,0.439757902,1.477557,0.944865788,1.169657089,0.819555573,1.402836471,1.503820577
665097,0.072368786,0.067138539,0.179248125,0.025563911,0.362959683,0.103099414,0,0.148802405,0.087625847,0,0,0,0.029904953,0,0,0.028406181,0.337129108,0,0.064624063,0,0.028097418,0.17630868,0.118182742,0.182981865,0.171520195,0.047631671,0,0.198120313,0.083465117,0.039146913,0,0.158983214,0.168201805,0,0.025641026,0.057310772,0,0.08979422,0.107996656,0.233430528,0,0.130628784,0.049334933,0,0,0,0.114476455,0
665102,0.061681728,0.0606797,0.1,0.016129032,0.125,0.054054054,0.150613377,0.052173913,0.050847458,0.027777778,0.064516129,0,0.037735849,0.142857143,0.094341118,0.083351236,0.113636364,0.057692308,0.1,0.03125,0.043478261,0.12415607,0.042553191,0.098814046,0.083357649,0.066903498,0.307692308,0.125,0.070469799,0.077751426,0.111111111,0.0625,0.090909091,0.069812031,0.05982906,0.056956781,0,0.081132833,0.046511628,0,0.043478261,0,0.085714286,0.042253521,0.058823529,0.027027027,0.094694484,0.066666667
665108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100416888,0.199801313,0.239692697,0.311440935,0.164510844,0,0.311334426,0.317137116,0.270933768,0.276023766,0.233594193,0.032258065,0.756538918,0.404739832,0,0.026315789,0.048267224,0.192996661,0.510627161,0.241810634,0.255310156,0.259796131,0.149507078,0.367515166,0.347376571,0.174992744,0.311931361,0.506535577,0,0.268221532,0.09641827,0.128996005,0.302263292,0.227272727,0.415521095,0.266920083,0.216990143,0.454162538,0.242531838,0.299453882,0.372405238,0.28759608,0,0.183534237,0.25414369,0.058823529,0.162162162,0.267714668,0.110730936
665111,0.526193902,0.480770925,0.329248125,0.341450403,0.4375,0.353647635,0.595172149,0.433319157,0.433643432,0.449164583,0.36749411,0.325905682,0.583487028,0.285714286,0.263157895,0.350822115,0.24056733,0.559514183,0.45192039,0.435150391,0.351520109,0.367660404,0.551591755,0.503604382,0.375670522,0.477161367,0.750375962,0.5,0.493365122,0.42459505,0.321804514,0.659210547,0.181818182,0.44599625,0.335821664,0.320785598,0.333333333,0.365664167,0.186046512,0.281910662,0.199346196,0.147241939,0.611719187,0.247675528,0.608226471,0.081081081,0.492696538,0.286165417
665114,0.024464832,0.016,0,0.016129032,0,0.040540541,0.01754386,0,0.033898305,0,0,0.090909091,0.018867925,0,0.026315789,0.010989011,0.045454545,0,0,0,0.010869565,0.016460905,0.021276596,0,0.059701493,0.02293578,0.076923077,0,0.026845638,0.044194379,0,0.03125,0,0,0.008547009,0.015230162,0.111111111,0.013333333,0,0,0,0,0.021428571,0,0.117647059,0,0.023474178,0
665116,0.01529052,0.008,0,0,0,0.040540541,0.035087719,0.026086957,0,0,0,0,0.018867925,0,0,0.043956044,0.022727273,0.019230769,0,0,0,0.016460905,0,0.057576933,0.044776119,0.027522936,0,0,0.003355705,0.026845638,0,0.03125,0,0.032312031,0.008547009,0.007194245,0.111111111,0.006666667,0,0.029411765,0,0,0.042857143,0,0,0.027027027,0.009389671,0.033333333
665120,0.009174312,0.008,0,0,0.0625,0,0,0,0.016949153,0,0,0.090909091,0,0,0,0,0.022727273,0,0,0,0.010869565,0.008230453,0,0.010309278,0,0.013761468,0,0,0.012030076,0.013422819,0,0,0,0,0.017094017,0.011510791,0,0,0,0,0,0.009345794,0.014285714,0.014084507,0,0,0,0
665121,0.051238188,0.0606797,0,0,0.425459683,0.069863851,0.035087719,0.071803373,0.094660381,0,0,0,0.113207547,0.142857143,0.094341118,0.182293567,0,0.308703232,0.108048202,0,0.087439067,0.052300756,0,0.067886211,0.220243219,0.107846195,0.629986505,0,0.188044385,0.048120302,0.123873101,0.03125,0.045454545,0.154984296,0.03493558,0.050937495,0,0.07169925,0.046511628,0.491329423,0.173913043,0.039700257,0.117405082,0,0,0.027027027,0.077566199,0
665124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0.076923077,0,0.003355705,0,0,0,0,0,0,0.001438849,0,0.006666667,0,0,0,0,0,0,0,0,0,0
665125,0.138134327,0.096,0.240367746,0.064516129,0.1875,0.156553547,0.160875877,0.182608696,0.111609534,0.027777778,0.129032258,0,0.116413679,0.285714286,0.214998026,0.308536435,0.344771023,0.153846154,0.089624063,0.15625,0.09331481,0.16360036,0.085106383,0.262987371,0.202760634,0.164013245,0.153846154,0,0.148221225,0.301508809,0.027777778,0.224060156,0.181818182,0.184436094,0.195591201,0.109841511,0.398329167,0.12389975,0.153138663,0.176470588,0.217391304,0.08411215,0.161321161,0.129153873,0.117647059,0.054054054,0.107981221,0.133333333
665127,0.042813456,0.04,0,0,0,0.027027027,0.01754386,0.008695652,0,0,0,0,0.018867925,0,0.026315789,0.050384203,0.045454545,0.019230769,0.05,0,0.02173913,0.020576132,0,0.020618557,0,0.032110092,0,0,0.026845638,0.013422819,0,0.0625,0,0.0125,0.025641026,0.011510791,0,0.026666667,0,0,0,0,0,0,0,0,0.009389671,0
665129,1.270847328,0.993268124,1.21233703,0.619623639,0.859680469,0.952709574,1.234808386,0.946196252,1.070043038,1.016294183,0.674993952,0.977717046,1.538396888,1.393555357,0.85509161,0.929737809,0.954582457,1.267847475,0.988648715,1.070210644,0.865924286,0.916485976,1.084794347,1.019876997,0.977782136,1.318587266,1.300530046,1.021240625,1.212417637,0.93014634,0.780409375,1.517821775,0.579767614,0.959028749,0.878288648,0.829444801,1.037761111,0.98566694,0.703829361,0.801374723,0.815429891,0.528846641,1.180524733,0.728965008,1.367455329,0.60377973,1.25311798,0.952886353
665130,0.018348624,0.04,0,0.016129032,0,0.027027027,0.035087719,0.017391304,0.016949153,0,0.032258065,0.181818182,0.037735849,0,0,0.050384203,0.022727273,0.019230769,0.064624063,0.0625,0.010869565,0.008230453,0.042553191,0.030927835,0.014925373,0.02293578,0,0,0.023489933,0.013422819,0,0,0,0.025,0.017094017,0.016669011,0,0.006666667,0,0.058823529,0,0.009345794,0.028571429,0.028169014,0,0.054054054,0.040304988,0.033333333
665138,0.01529052,0.016,0,0,0,0.013513514,0,0,0.016949153,0,0,0.181818182,0.018867925,0,0,0.010989011,0,0.096153846,0,0,0.010869565,0.008230453,0.021276596,0.010309278,0.014925373,0.009174312,0,0,0.013422819,0,0,0,0.045454545,0.0125,0.008547009,0.007194245,0,0.006666667,0,0,0,0.009345794,0.014285714,0,0.058823529,0,0.009389671,0
665140,0.024464832,0.048,0,0.016129032,0,0.081081081,0.052631579,0.062347174,0.016949153,0.055555556,0,0,0.018867925,0,0.026315789,0.083351236,0.126930966,0.019230769,0,0.03125,0.02173913,0.031213837,0,0.041237113,0.068432276,0.004587156,0,0.125,0.026845638,0.054831711,0,0,0.045454545,0,0.017094017,0.042568291,0,0.033333333,0.023255814,0.029411765,0.173913043,0.009345794,0.007142857,0.014084507,0.117647059,0,0,0
665143,0.13150345,0.1787188,0.129248125,0.079143397,0.125,0.102499493,0.131436019,0.048564891,0.201811705,0,0.231287903,0.090909091,0.1431125,0,0.109734868,0.069471737,0.08147642,0.126633894,0.139624063,0.080780078,0.054347826,0.083703086,0.313933777,0.11690567,0.079431763,0.169732239,0.198843269,0.613361324,0.068824748,0.061543121,0.127360069,0.080780078,0.045454545,0.136336132,0.096921795,0.092930346,0,0.077233083,0.166742442,0.205882353,0.173913043,0.033504322,0.135177232,0.028169014,0.117647059,0.054054054,0.140492077,0.11949875
665145,0.056834748,0.024,0.15,0,0,0.054054054,0.035087719,0.026086957,0.06779661,0.120053558,0.032258065,0.314493784,0.113207547,0,0.120656908,0.043956044,0.022727273,0.076923077,0.05,0.15625,0.043478261,0.03944429,0.042553191,0.020618557,0.119402985,0.064220183,0.198843269,0.125,0.075788465,0.087248322,0.138888889,0.09375,0,0.025,0.042735043,0.036812896,0.111111111,0.073333333,0,0.105440074,0.043478261,0.046728972,0.039892589,0.056338028,0.152056618,0,0.04969466,0.066666667
665146,0.569277423,0.503411525,0.05,0.202983266,0.349060156,0.465090076,0.480994133,0.493081548,0.327794068,0.504720139,0.379189919,0.816116357,0.448205425,0.428571429,0.566046711,0.432306044,0.498291193,0.69560679,0.45849625,0.40625,0.435812364,0.311828961,0.377763564,0.554022905,0.569724673,0.46946379,0.397686539,0.25,0.520780977,0.625082801,0.57393828,0.479370313,0.253861932,0.45849625,0.443662553,0.378017347,0,0.353964917,0.523066351,0.210880147,0.173913043,0.164345444,0.618196977,0.312252465,0.794692647,0.162162162,0.398002054,0.510730936
665161,0.01529052,0.032,0.1,0.016129032,0,0.040540541,0.01754386,0.017391304,0.016949153,0.027777778,0,0,0.037735849,0,0.026315789,0.010989011,0,0.019230769,0.025,0,0.010869565,0.031213837,0.021276596,0.010309278,0.014925373,0.02293578,0.076923077,0,0.006711409,0.013422819,0,0.0625,0.045454545,0.0125,0.017094017,0.024586277,0,0.006666667,0.069767442,0,0,0,0,0.028169014,0.058823529,0,0.014084507,0
665172,0.206575121,0.331753064,0.05,0.186854234,0.356277482,0.344726689,0.290964254,0.320275679,0.234022965,0.138888889,0.263545968,0,0.323960849,0,0.173288487,0.195108654,0.3940875,0.115384615,0.125,0.237030078,0.121412228,0.302199949,0.356699396,0.517232506,0.128133769,0.336242368,0.583458654,0.323120313,0.220231558,0.164495134,0.215413542,0.563759054,0.136363636,0.330079224,0.172392521,0.224692242,0.222222222,0.332832083,0.186046512,0.158597571,0.173913043,0.042850117,0.328351476,0.340421479,0.269703677,0.096890878,0.270350283,0.38812854
